https://www.macys.com/shop/product/style-co-madixe-riding-boots-created-for-macys?ID=2352827&CategoryID=56233,"<button id=""bag-add-2352827"" class=""expand"" data-type=""cta"" data-action=""product:bag:add"" data-auto=""add-to-bag"">Add to bag</button>"
https://www.bobswatches.com/used-rolex-daytona-116500-black-ceramic-bezel-white-dial.html,"<input type=""submit"" class=""buttonBuy"" name=""Submit"" value=""Buy It Now"">"
https://www.maxshop.com/shop/essentials/cami-singlets/essential-reversible-cami/blush,"<button class=""btn btn-primary js-addToCart w100"" onclick=""pintrk('track', 'addtocart');"" id=""btnAddToCart"">Add to Bag</button>"
https://www.forever21.com/eu/shop/catalog/product/f21/women-new-arrivals/2000291064,"<button id=""AddToBagButton"" class=""bg_black btn_big ws_100"" onclick=""fnAddToBag();"" data-text_add=""ADD TO CART"" data-text_adding=""ADDING..."" data-text_added=""ADDED"" data-text_oos=""OUT OF STOCK"" cobrowse=""viewonly"">ADD TO CART</button>"
https://www.walmart.com/ip/Shira-Pearla-Women-s-Super-Soft-Tie-Waist-Dress/792842413,"<button class=""button spin-button prod-ProductCTA--primary button--primary"" data-automation-id=""button"" data-tl-id=""ProductPrimaryCTA-cta_add_to_cart_button"" type=""button""><span class=""button-wrapper""><span class=""spin-button-children"">Add to Cart</span></span></button>"
https://www.oponeo.co.uk/tyre-details/seiberling-sbwin-205-55-r16-91-h-fr,
https://www.burlington.com/b/Big-Tall-Fleece-Marled-Print-Moto-Joggers-464327680.aspx?h=68770,
https://www.lordandtaylor.com/lord-taylor-essential-cashmere-crewneck-sweater/product/0500088498668?FOLDER%3C%3Efolder_id=2534374302023681&R=884558471723&P_name=Lord+%26+Taylor&N=302023681&PRODUCT%3C%3Eprd_id=845524442532790&bmUID=mpCvSb5,"<button class=""hbc-button hbc-button--full hbc-button--primary"" type=""button"" data-reactid=""145""><span data-reactid=""146""><span class=""hbc-button__text "" data-reactid=""147"">ADD TO BAG</span></span></button>"
https://www.the-house.com/vn3voss04fd18zz-vans-t-shirts.html,"<input id=""product-orderbutton"" class=""product-orderbutton"" type=""image"" alt=""Add to Basket"" src=""//images.the-house.com/house-addtocart-button.gif?v=20180918"">"
https://www.kohls.com/product/prd-3378151/womens-popsugar-love-your-life-striped-sweater.jsp?color=Red%20Stripe&prdPV=1,
https://www.spanx.com/leggings/seamless/look-at-me-now-seamless-side-zip-leggings,"<button type=""submit"" title=""Add to Bag"" class=""btn-brushed btn-long full-width tocart"" id=""product-addtocart-button""><span>Add to Bag</span></button>"
